resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Jack hammer dan genset; 12 HP,Jack hammer dan genset; 12 HP,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.075,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.6 PEKERJAAN PEMBONGKARAN
Gergaji Besi (Baja Keras),Gergaji Besi (Baja Keras),Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.6 PEKERJAAN PEMBONGKARAN
Palu/godam,Palu/godam,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.02,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.6 PEKERJAAN PEMBONGKARAN
Cuka Bibit,Cuka Bibit,Material,General,liter,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.6 PEKERJAAN PEMBONGKARAN
Palu/godam (baja keras),Palu/godam (baja keras),Equipment,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,0.004,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.6 PEKERJAAN PEMBONGKARAN
Pipa baja Ø 63 mm,Pipa baja Ø 63 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa DCI Ø 1200 mm,Pipa DCI Ø 1200 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
"2"" ; (50 mm) + fitting & aksesoris","2"" ; (50 mm) + fitting & aksesoris",Material,Pipes & Fittings,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.45,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.4 SISTEM PERPIPAAN DALAM GEDUNG
"1-1/2"" ; (40 mm) + fitting & aksesoris","1-1/2"" ; (40 mm) + fitting & aksesoris",Material,Pipes & Fittings,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.45,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.4 SISTEM PERPIPAAN DALAM GEDUNG
"1-1/4"" ; (32 mm) + fitting & aksesoris","1-1/4"" ; (32 mm) + fitting & aksesoris",Material,Pipes & Fittings,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.45,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.4 SISTEM PERPIPAAN DALAM GEDUNG
(Fiberglass) Kap. 5 m3 + Material Bantu / Aksesoris,(Fiberglass) Kap. 5 m3 + Material Bantu / Aksesoris,Material,Glass,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2625,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.2 SISTEM AIR LIMBAH
"Kapasitas 0,1 m3/hari + Material Bantu / Aksesoris","Kapasitas 0,1 m3/hari + Material Bantu / Aksesoris",Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.025,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.1 SISTEM AIR MINUM
lpm (Centrifugal End Suction) + Material Bantu / Aksesoris,lpm (Centrifugal End Suction) + Material Bantu / Aksesoris,Material,General,Set,0.0,0.0,0.0,0.0,0,IDR,0.0,1.025,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.1 SISTEM AIR MINUM
Kapasitas 12 m3 + Material Bantu / Aksesoris,Kapasitas 12 m3 + Material Bantu / Aksesoris,Material,General,Unit,0.0,0.0,0.0,0.0,0,IDR,0.0,1.135,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,6.1 SISTEM AIR MINUM
Pipa DCI Ø 250,Pipa DCI Ø 250,Material,General,M,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pasir uruk,Pasir uruk,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,1.2,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.3 PEKERJAAN TIMBUNAN DAN PEMADATAN (TERMASUK PERATAAN
Pipa baja Ø 1200 mm,Pipa baja Ø 1200 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa baja Ø 1100 mm,Pipa baja Ø 1100 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
Pipa baja Ø 1000 mm,Pipa baja Ø 1000 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.1 HARGA SATUAN PEKERJAAN PEMASANGAN PIPA DI LUAR GEDUNG
"Pompa lumpur diesel 10 KW; 5""","Pompa lumpur diesel 10 KW; 5""",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0275,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1 m (Lihat Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat
"Pompa lumpur diesel 7,5 KW; 4""","Pompa lumpur diesel 7,5 KW; 4""",Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0625,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1 m (Lihat Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat
Kaso 5/7 cm kelas,Kaso 5/7 cm kelas,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0026,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1.4.2 Pasangan 1 m’ bouwplank (Lihat Peraturan Menteri Pekerjaan
Cat kayu,Cat kayu,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,2.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,1.1 PEKERJAAN PERSIAPAN
Tee Ø 700 mm,Tee Ø 700 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
M.37.b,Kaso 5/7 cm,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0247,2,2,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,A.1.1 Pekerjaan tanah secara manual dan semi mekanis (Normatif)
Peralatan potong pipa T1/manual (gergaji) / saw,Peralatan potong pipa T1/manual (gergaji) / saw,Equipment,General,Hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0285,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.1 PIPA PVC
Peralatan potong T1/manual (gergaji) /saw,Peralatan potong T1/manual (gergaji) /saw,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.003,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.1 PIPA PVC
Box Culvert 150x150x100 cm,Box Culvert 150x150x100 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
Valve Ø 300 mm,Valve Ø 300 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 250 mm,Valve Ø 250 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
untuk slab atau dinding atau Ferrocement secara manual 3 Pembuatan 1 buah,untuk slab atau dinding atau Ferrocement secara manual 3 Pembuatan 1 buah,Material,Concrete & Cement,m2,0.0,0.0,0.0,0.0,0,IDR,0.0,0.1904,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,10.1 Pekerjaan Produksi Panel RISHA
"1 kg Penulangan slab untuk BjTP atau BjTS diameter < 12 mm, cara Manual 2 1 kg Penulangan Wiremesh M6-M10","1 kg Penulangan slab untuk BjTP atau BjTS diameter < 12 mm, cara Manual 2 1 kg Penulangan Wiremesh M6-M10",Material,Electrical,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,5.7891,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,10.1 Pekerjaan Produksi Panel RISHA
E.31,Pemadat timbunan 1 (Stamper),Equipment,General,Sewa-hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.075,2,2,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
Sewa Tripot/Tackel handle crane 2T,Sewa Tripot/Tackel handle crane 2T,Equipment,Cranes,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.7 AKSESORIS PIPA
"Slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis 6 Penuangan/Menebar","Slump (100 ± 25) mm, agregat maks 19 mm secara semi mekanis 6 Penuangan/Menebar",Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.0174,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,10.1 Pekerjaan Produksi Panel RISHA
Pipa baja Ø 1100 mm Peralatan potong,Pipa baja Ø 1100 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Klem,Klem,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,12.5,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.6 HARGA SATUAN PEKERJAAN ELEKTRIKAL
Tee Ø 1200 mm,Tee Ø 1200 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tee Ø 1100 mm,Tee Ø 1100 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Box Culvert 60x60x100 cm,Box Culvert 60x60x100 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
Tee Ø 450 mm,Tee Ø 450 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tee Ø 250 mm,Tee Ø 250 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tee Ø 200 mm,Tee Ø 200 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Tee Ø 150 mm,Tee Ø 150 mm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 1200 mm,Valve Ø 1200 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 1100 mm,Valve Ø 1100 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 1000 mm,Valve Ø 1000 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 900 mm,Valve Ø 900 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
Valve Ø 800 mm,Valve Ø 800 mm,Material,Pipes & Fittings,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.3 HARGA SATUAN PEKERJAAN PEMASANGAN AKSESORIS PIPA
"Crane truck 10 Ton, 12 Ton *)","Crane truck 10 Ton, 12 Ton *)",Equipment,Cranes,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.9123,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
Box Culvert 300x300x100 cm,Box Culvert 300x300x100 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
"Crane truck 8 Ton, 10 Ton *)","Crane truck 8 Ton, 10 Ton *)",Equipment,Cranes,jam,0.0,0.0,0.0,0.0,0,IDR,0.0,0.6152,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
Box Culvert 200x200x100 cm,Box Culvert 200x200x100 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,8.3 SALURAN BOX CULVERT
Kayu papan 3/20,Kayu papan 3/20,Material,General,m3,0.0,0.0,0.0,0.0,0,IDR,0.0,0.007,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.2.2.1 HARGA SATUAN PEKERJAAN PERSIAPAN
Kawat duri,Kawat duri,Material,General,M’,0.0,0.0,0.0,0.0,0,IDR,0.0,22.723,2,2,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.2.2.1 HARGA SATUAN PEKERJAAN PERSIAPAN
Panel P3,Panel P3,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,30.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,10.2 Pekerjaan Pengepakkan dan Pengiriman Panel lengkap dengan
* Balok Kayu 8/12,* Balok Kayu 8/12,Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,0.0174,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.57.d,Baut ø 12 - 20 cm,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,8.34,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.33.b,* Balok Kayu 8/12,Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,0.0116,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.35.c,Kayu papan klas 2 (Borneo),Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,0.0096,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.71,Paku 3 cm - 6 cm,Material,General,kg,0.0,0.0,0.0,0.0,0,IDR,0.0,0.15,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
M.40,Seseg Bambu,Material,General,m',0.0,0.0,0.0,0.0,0,IDR,0.0,1.127,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
"Pompa sedot pasir diesel KW; 4""","Pompa sedot pasir diesel KW; 4""",Equipment,General,Sewa-hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.11,1,1,Water resources works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Water resources works,5 (K175)
Peralatan potong T2/mekanik/ cilinder saw,Peralatan potong T2/mekanik/ cilinder saw,Equipment,General,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.201,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 900 mm,Pipa baja Ø 900 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 800 mm,Pipa baja Ø 800 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 600 mm,Pipa baja Ø 600 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
"Sewa excavator 225 kapasitas 0,5 m3","Sewa excavator 225 kapasitas 0,5 m3",Equipment,Excavators,hari,0.0,0.0,0.0,0.0,0,IDR,0.0,0.029,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 500 mm,Pipa baja Ø 500 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 450 mm,Pipa baja Ø 450 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 400 mm,Pipa baja Ø 400 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 300 mm,Pipa baja Ø 300 mm,Material,General,m,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2022,Building and settlement works,9.5 PIPA BAJA KARBON
Pipa baja Ø 600 Peralatan potong,Pipa baja Ø 600 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 500 Peralatan potong,Pipa baja Ø 500 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 450 Peralatan potong,Pipa baja Ø 450 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 400 Peralatan potong,Pipa baja Ø 400 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 300 Peralatan potong,Pipa baja Ø 300 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 250 Peralatan potong,Pipa baja Ø 250 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 200 Peralatan potong,Pipa baja Ø 200 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 150 Peralatan potong,Pipa baja Ø 150 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 125 Peralatan potong,Pipa baja Ø 125 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 100 Peralatan potong,Pipa baja Ø 100 Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa baja Ø 63 mm Peralatan potong,Pipa baja Ø 63 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa DCI Ø 1200 mm Peralatan potong,Pipa DCI Ø 1200 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa DCI Ø 1100 mm Peralatan potong,Pipa DCI Ø 1100 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
Pipa DCI Ø 1000 mm Peralatan potong,Pipa DCI Ø 1000 mm Peralatan potong,Material,General,buah,0.0,0.0,0.0,0.0,0,IDR,0.0,1.0,1,1,Building and settlement works,Analisa Harga Satuan Pekerjaan (AHSP) - Permen PUPR 2016,Building and settlement works,A.8.4.2 HARGA SATUAN PEKERJAAN PEMOTONGAN PIPA
