resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
5869,"ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,8586.18,8586.18,8586.18,8586.18,1,AOA,1987.69,0.2314,19,19,Quadras e seus Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Quadras e seus Equipamentos,Quadras e seus Equipamentos
6019,"REGISTRO GAVETA BRUTO EM LATAO FORJADO, BITOLA 1""",Material,General,UN,7362.3,7362.3,7362.3,7362.3,1,AOA,16662.04,2.2632,19,19,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
7155,"TELA DE ACO SOLDADA NERVURADA, CA-60, Q-138, (2,20 KG/M2), DIAMETRO DO FIO = 4,2 MM, LARGURA = 2,45 M, ESPACAMENTO DA MALHA = 10 X 10 CM",Material,General,M2,3020.53,3020.53,3020.53,3020.53,1,AOA,3310.19,1.0959,19,19,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
5867,"ROLO COMPACTADOR VIBRATÓRIO TANDEM AÇO LISO, POTÊNCIA 58 HP, PESO SEM/COM LASTRO 6,5 / 9,4 T, LARGURA DE TRABALHO 1,2 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,20439.44,20439.44,20439.44,20439.44,1,AOA,716.35,0.035,19,19,Quadras e seus Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Quadras e seus Equipamentos,Quadras e seus Equipamentos
3993,"TABUA APARELHADA *2,5 X 15* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",Material,General,M2,12125.09,12125.09,12125.09,12125.09,1,AOA,2682.08,0.2212,19,19,Equipamentos de Proteção Coletiva,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Equipamentos de Proteção Coletiva,Equipamentos de Proteção Coletiva
103674,"CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES PREMOLDADAS COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_02/2022_PS",Abstract Material,General,M3,73363.76,73363.76,73363.76,73363.76,1,AOA,4438.42,0.0605,18,18,Lajes Pré-Moldadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Lajes Pré-Moldadas,Lajes Pré-Moldadas
40543,"PLACA DE APOIO PARA BARRAS, DIMENSOES 20 X 20 CM",Material,General,UN,0.0,0.0,0.0,0.0,0,AOA,0.0,0.0652,18,18,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
44067,VALVULA TIPO MANCHETE,Material,General,UN,0.0,0.0,0.0,0.0,0,AOA,0.0,1.0769,18,18,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
39808,"CAIXA PARA MEDIDOR MONOFASICO, EM POLICARBONATO / TERMOPLASTICO, PARA ALOJAR 1 DISJUNTOR (PADRAO DA CONCESSIONARIA LOCAL)",Material,General,UN,12006.24,12006.24,12006.24,12006.24,1,AOA,12006.24,1.0,18,18,"Instalações Elétricas - Quadros, Cabos, Disjuntores, Contatores e Barramentos Blindados",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Instalações Elétricas - Quadros, Cabos, Disjuntores, Contatores e Barramentos Bl","Instalações Elétricas - Quadros, Cabos, Disjuntores, Contatores e Barramentos Bl"
91919,"CURVA 180 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",Abstract Material,General,UN,1883.88,1883.88,1883.88,1883.88,1,AOA,1883.88,1.0,18,18,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",Abstract Material,General,UN,1718.25,1718.25,1718.25,1718.25,1,AOA,1718.25,1.0,18,18,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
38436,"JOELHO PPR, 90 GRAUS, SOLDAVEL, F/F, DN 50 MM, PARA AGUA QUENTE PREDIAL",Material,General,UN,1747.33,1747.33,1747.33,1747.33,1,AOA,3300.51,1.8889,18,18,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque
103230,"PERFURATRIZ PARA FURO DIRECIONAL HORIZONTAL (HDD) COM CAPACIDADE DE 90 KN A 200 KN, POTÊNCIA 100 HP A 160 HP (INCLUSO FERRAMENTAS E LOCALIZADOR) - CHP DIURNO. AF_05/2023",Equipment,General,CHP,0.0,0.0,0.0,0.0,0,AOA,0.0,0.2047,18,18,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
103231,"PERFURATRIZ PARA FURO DIRECIONAL HORIZONTAL (HDD) COM CAPACIDADE DE 90 KN A 200 KN, POTÊNCIA 100 HP A 160 HP (INCLUSO FERRAMENTAS E LOCALIZADOR) - CHI DIURNO. AF_05/2023",Equipment,General,CHI,0.0,0.0,0.0,0.0,0,AOA,0.0,0.3083,18,18,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
650,"BLOCO DE VEDACAO DE CONCRETO, 9 X 19 X 39 CM (CLASSE C - NBR 6136)",Material,General,UN,366.66,366.66,366.66,366.66,1,AOA,8237.29,22.466,18,18,Alvenaria de Vedação,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Alvenaria de Vedação,Alvenaria de Vedação
91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",Abstract Material,General,UN,1053.2,1053.2,1053.2,1053.2,1,AOA,1053.2,1.0,18,18,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
5074,PREGO DE ACO POLIDO COM CABECA 15 X 18 (1 1/2 X 13),Material,General,KG,3457.99,3457.99,3457.99,3457.99,1,AOA,178.98,0.0517,18,18,Escadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Escadas,Escadas
105945,PREPARO DE SOLO E GABARITO DE MADEIRA PARA VALETA MOLDADA IN LOCO COM GEOMETRIA TRAPEZOIDAL. AF_05/2025,Abstract Material,General,M2,0.0,0.0,0.0,0.0,0,AOA,0.0,1.6553,18,18,"Canaletas, Grelhas e Caixas com Grelha para Drenagem",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Canaletas, Grelhas e Caixas com Grelha para Drenagem","Canaletas, Grelhas e Caixas com Grelha para Drenagem"
92801,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 6,3 MM. AF_06/2022",Abstract Material,General,KG,1405.95,1405.95,1405.95,1405.95,1,AOA,1166.99,0.83,18,18,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas
87286,"ARGAMASSA TRAÇO 1:1:6 (EM VOLUME DE CIMENTO, CAL E AREIA MÉDIA ÚMIDA) PARA EMBOÇO/MASSA ÚNICA/ASSENTAMENTO DE ALVENARIA DE VEDAÇÃO, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,63471.51,63471.51,63471.51,63471.51,1,AOA,877.74,0.0138,18,18,Acessibilidade,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Acessibilidade,Acessibilidade
20259,PERFIL DE BORRACHA EPDM MACICO *12 X 15* MM PARA ESQUADRIAS,Material,General,M,1668.94,1668.94,1668.94,1668.94,1,AOA,8104.99,4.8563,17,17,"Guarda-Corpo, Corrimão e Grade para Esquadrias",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Guarda-Corpo, Corrimão e Grade para Esquadrias","Guarda-Corpo, Corrimão e Grade para Esquadrias"
90681,"PERFURATRIZ HIDRÁULICA SOBRE CAMINHÃO COM TRADO CURTO ACOPLADO, PROFUNDIDADE MÁXIMA DE 20 M, DIÂMETRO MÁXIMO DE 1500 MM, POTÊNCIA INSTALADA DE 137 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 30 KNM - CHI DIURNO. AF_06/2015",Equipment,General,CHI,19244.63,19244.63,19244.63,19244.63,1,AOA,2248.16,0.1168,17,17,Estacas Escavadas Sem Fluido Estabilizante,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estacas Escavadas Sem Fluido Estabilizante,Estacas Escavadas Sem Fluido Estabilizante
4509,"SARRAFO *2,5 X 10* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,907.8,907.8,907.8,907.8,1,AOA,1794.11,1.9765,17,17,Acessibilidade,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Acessibilidade,Acessibilidade
90680,"PERFURATRIZ HIDRÁULICA SOBRE CAMINHÃO COM TRADO CURTO ACOPLADO, PROFUNDIDADE MÁXIMA DE 20 M, DIÂMETRO MÁXIMO DE 1500 MM, POTÊNCIA INSTALADA DE 137 HP, MESA ROTATIVA COM TORQUE MÁXIMO DE 30 KNM - CHP DIURNO. AF_06/2015",Equipment,General,CHP,49516.9,49516.9,49516.9,49516.9,1,AOA,4105.41,0.0829,17,17,Estacas Escavadas Sem Fluido Estabilizante,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Estacas Escavadas Sem Fluido Estabilizante,Estacas Escavadas Sem Fluido Estabilizante
37329,"REJUNTE EPOXI, QUALQUER COR",Material,General,KG,11726.82,11726.82,11726.82,11726.82,1,AOA,711.6,0.0607,17,17,Louças e Metais,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Louças e Metais,Louças e Metais
91170,"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC ÁGUA, PVC ESGOTO, PVC ÁGUA PLUVIAL, CPVC, PPR, COBRE OU AÇO, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO U PERFIL 1 1/4"", FIXADA EM PERFILADO EM LAJE. AF_09/2023_PS",Abstract Material,General,M,389.42,389.42,389.42,389.42,1,AOA,389.42,1.0,17,17,"Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interruptores",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interrup","Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interrup"
88399,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELÉTRICO POTÊNCIA 3 CV - CHP DIURNO. AF_05/2023",Equipment,General,CHP,433.67,433.67,433.67,433.67,1,AOA,662.44,1.5276,17,17,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
88404,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELÉTRICO POTÊNCIA 3 CV - CHI DIURNO. AF_05/2023",Equipment,General,CHI,135.29,135.29,135.29,135.29,1,AOA,1052.31,7.7776,17,17,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas
43130,"ARAME GALVANIZADO 12 BWG, D = 2,76 MM (0,048 KG/M) OU 14 BWG, D = 2,11 MM (0,026 KG/M)",Material,General,KG,3736.15,3736.15,3736.15,3736.15,1,AOA,255.03,0.0682,17,17,"Cercas, Protetores e Alambrados",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Cercas, Protetores e Alambrados","Cercas, Protetores e Alambrados"
39014,"FIBRA DE ACO PARA REFORCO DO CONCRETO, SOLTA, TIPO A-I, FATOR DE FORMA *50* L / D, COMPRIMENTO DE *30* MM E RESISTENCIA A TRACAO DO ACO MAIOR 1000 MPA",Material,General,KG,1467.91,1467.91,1467.91,1467.91,1,AOA,8045.12,5.4807,17,17,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
10931,"TELA DE ARAME GALVANIZADA, HEXAGONAL, FIO 0,56 MM (24 BWG), MALHA 1/2"", H = 1 M",Material,General,M2,2022.96,2022.96,2022.96,2022.96,1,AOA,2257.08,1.1156,17,17,Contrapiso,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Contrapiso,Contrapiso
43465,FERRAMENTAS - FAMILIA PEDREIRO - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),Labor,Labor,H,106.21,106.21,106.21,106.21,1,AOA,106.21,1.0,17,17,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
43489,EPI - FAMILIA PEDREIRO - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),Labor,Labor,H,147.93,147.93,147.93,147.93,1,AOA,147.93,1.0,17,17,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
97635,"REMOÇÃO DE PISO DE BLOCO INTERTRAVADO OU DE PEDRA PORTUGUESA, DE FORMA MANUAL, COM REAPROVEITAMENTO. AF_09/2023",Abstract Material,General,M2,1609.51,1609.51,1609.51,1609.51,1,AOA,1609.51,1.0,17,17,Recomposição de Pavimentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Recomposição de Pavimentos,Recomposição de Pavimentos
34547,"TELA DE ACO SOLDADA GALVANIZADA/ZINCADA PARA ALVENARIA, FIO D = *1,20 A 1,70* MM, MALHA 15 X 15 MM, (C X L) *50 X 12* CM",Material,General,M,606.89,606.89,606.89,606.89,1,AOA,284.18,0.4676,17,17,Alvenaria de Vedação,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Alvenaria de Vedação,Alvenaria de Vedação
90656,"BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 3 M3/H - CHP DIURNO. AF_06/2015",Equipment,General,CHP,1876.29,1876.29,1876.29,1876.29,1,AOA,84.16,0.0448,16,16,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
90663,"BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 6 M3/H - CHI DIURNO. AF_06/2015",Equipment,General,CHI,708.03,708.03,708.03,708.03,1,AOA,380.02,0.5366,16,16,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
92266,"FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020",Abstract Material,General,M2,15580.55,15580.55,15580.55,15580.55,1,AOA,2154.13,0.1383,16,16,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
43501,EPI - FAMILIA PEDREIRO - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),Labor,Labor,MES,27910.47,27910.47,27910.47,27910.47,1,AOA,27910.47,1.0,16,16,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
90662,"BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 6 M3/H - CHP DIURNO. AF_06/2015",Equipment,General,CHP,1969.85,1969.85,1969.85,1969.85,1,AOA,49.39,0.0251,16,16,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
90657,"BOMBA DE PROJEÇÃO DE CONCRETO SECO, POTÊNCIA 10 CV, VAZÃO 3 M3/H - CHI DIURNO. AF_06/2015",Equipment,General,CHI,661.25,661.25,661.25,661.25,1,AOA,634.54,0.9595,16,16,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado
88303,OPERADOR DE ROLO COMPACTADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,2828.35,2828.35,2828.35,2828.35,1,AOA,2828.35,1.0,16,16,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
3992,"TABUA APARELHADA *2,5 X 30* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",Material,General,M,3079.95,3079.95,3079.95,3079.95,1,AOA,18265.63,5.9305,16,16,Equipamentos de Proteção Coletiva,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Equipamentos de Proteção Coletiva,Equipamentos de Proteção Coletiva
38124,"ESPUMA EXPANSIVA DE POLIURETANO, APLICACAO MANUAL - 500 ML",Material,General,UN,4283.61,4283.61,4283.61,4283.61,1,AOA,1675.26,0.3911,16,16,Esquadrias - Janelas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Janelas,Esquadrias - Janelas
92272,"FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_09/2020",Abstract Material,General,M,5617.5,5617.5,5617.5,5617.5,1,AOA,10587.49,1.8848,16,16,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
43477,FERRAMENTAS - FAMILIA PEDREIRO - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),Labor,Labor,MES,20087.95,20087.95,20087.95,20087.95,1,AOA,20087.95,1.0,16,16,Livro SINAPI: Cálculos e Parâmetros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Livro SINAPI: Cálculos e Parâmetros,Livro SINAPI: Cálculos e Parâmetros
97120,"BARRAS DE LIGAÇÃO, AÇO CA-50 DE 10 MM, PARA EXECUÇÃO DE PAVIMENTO DE CONCRETO - FORNECIMENTO E INSTALAÇÃO. AF_04/2022",Abstract Material,General,KG,1326.3,1326.3,1326.3,1326.3,1,AOA,542.33,0.4091,16,16,Pavimento Rígido de Concreto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pavimento Rígido de Concreto,Pavimento Rígido de Concreto
93659,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_07/2025",Abstract Material,General,UN,2675.36,2675.36,2675.36,2675.36,1,AOA,2675.36,1.0,16,16,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
97085,"MONTAGEM E DESMONTAGEM DE FORMA PARA RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, COM SISTEMA DE FORMAS MANUSEÁVEIS METÁLICAS. AF_09/2021",Abstract Material,General,M2,0.0,0.0,0.0,0.0,0,AOA,0.0,0.12,16,16,"Radier, Piso de Concreto e Laje sobre Solo",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Radier, Piso de Concreto e Laje sobre Solo","Radier, Piso de Concreto e Laje sobre Solo"
95270,"RÉGUA VIBRATÓRIA DUPLA PARA CONCRETO, PESO DE 60KG, COMPRIMENTO 4 M, COM MOTOR A GASOLINA, POTÊNCIA 5,5 HP - CHP DIURNO. AF_09/2016",Equipment,General,CHP,986.19,986.19,986.19,986.19,1,AOA,12.33,0.0126,16,16,Pavimento Rígido de Concreto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pavimento Rígido de Concreto,Pavimento Rígido de Concreto
93666,"DISJUNTOR BIPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_07/2025",Abstract Material,General,UN,8098.15,8098.15,8098.15,8098.15,1,AOA,8098.15,1.0,16,16,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
97086,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FORMA PARA RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_09/2021",Abstract Material,General,M2,13405.88,13405.88,13405.88,13405.88,1,AOA,1608.25,0.12,16,16,"Radier, Piso de Concreto e Laje sobre Solo",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Radier, Piso de Concreto e Laje sobre Solo","Radier, Piso de Concreto e Laje sobre Solo"
38101,"TOMADA 2P+T 10A, 250V (APENAS MODULO)",Material,General,UN,957.11,957.11,957.11,957.11,1,AOA,1914.22,2.0,16,16,"Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interruptores",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interrup","Instalações Elétricas - Eletrodutos Embutidos, Cabos, Caixas, Tomadas e Interrup"
92265,"FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_09/2020",Abstract Material,General,M2,12812.9,12812.9,12812.9,12812.9,1,AOA,5038.74,0.3932,16,16,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
93673,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_07/2025",Abstract Material,General,UN,10666.03,10666.03,10666.03,10666.03,1,AOA,10666.03,1.0,16,16,Instalações Elétricas - Rede de Distribuição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Elétricas - Rede de Distribuição,Instalações Elétricas - Rede de Distribuição
90632,"PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, PESO MÉDIO 1000 KG, POTÊNCIA 20 HP, DIÂMETRO MÁXIMO 10"" - CHI DIURNO. AF_06/2015",Equipment,General,CHI,9576.17,9576.17,9576.17,9576.17,1,AOA,483.99,0.0505,15,15,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
90631,"PERFURATRIZ SOBRE ESTEIRA, TORQUE MÁXIMO 600 KGF, PESO MÉDIO 1000 KG, POTÊNCIA 20 HP, DIÂMETRO MÁXIMO 10"" - CHP DIURNO. AF_06/2015",Equipment,General,CHP,17373.4,17373.4,17373.4,17373.4,1,AOA,1230.38,0.0708,15,15,Execução de Tirantes,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Tirantes,Execução de Tirantes
39848,"TUBO / MANGUEIRA PRETA EM POLIETILENO, LINHA PESADA OU REFORCADA, TIPO ESPAGUETE, PARA INJECAO DE CALDA DE CIMENTO, D = 1/2"", ESPESSURA 1,5 MM",Material,General,M,241.49,241.49,241.49,241.49,1,AOA,678.7,2.8108,15,15,Execução de Grampo para Solo Grampeado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Execução de Grampo para Solo Grampeado,Execução de Grampo para Solo Grampeado
92270,"FABRICAÇÃO DE FÔRMA PARA VIGAS, COM MADEIRA SERRADA, E = 25 MM. AF_09/2020",Abstract Material,General,M2,18507.52,18507.52,18507.52,18507.52,1,AOA,3513.87,0.1899,15,15,Fôrmas para Estruturas de Concreto Armado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fôrmas para Estruturas de Concreto Armado,Fôrmas para Estruturas de Concreto Armado
103237,"PERFURATRIZ PARA FURO DIRECIONAL HORIZONTAL (HDD) COM CAPACIDADE DE 201 KN A 560 KN, POTÊNCIA 200 HP A 260 HP (INCLUSO FERRAMENTAS E LOCALIZADOR) - CHI DIURNO. AF_05/2023",Equipment,General,CHI,0.0,0.0,0.0,0.0,0,AOA,0.0,0.5745,15,15,Perfuração Horizontal Direcional - HDD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Perfuração Horizontal Direcional - HDD,Perfuração Horizontal Direcional - HDD
44315,"TUBO PVC, RIGIDO, CORRUGADO, PERFURADO DN 100 MM, PARA DRENAGEM, SISTEMA IRRIGACAO",Material,General,M,8252.4,8252.4,8252.4,8252.4,1,AOA,7587.6,0.9195,15,15,Drenos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenos,Drenos
44329,"DETERGENTE NEUTRO USO GERAL, CONCENTRADO",Material,General,L,1438.83,1438.83,1438.83,1438.83,1,AOA,44.93,0.0311,15,15,Limpeza de Obra,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Limpeza de Obra,Limpeza de Obra
5075,PREGO DE ACO POLIDO COM CABECA 18 X 30 (2 3/4 X 10),Material,General,KG,3086.27,3086.27,3086.27,3086.27,1,AOA,1306.24,0.4232,15,15,Esquadrias - Portas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Portas,Esquadrias - Portas
83362,"ESPARGIDOR DE ASFALTO PRESSURIZADO, TANQUE 6 M3 COM ISOLAÇÃO TÉRMICA, AQUECIDO COM 2 MAÇARICOS, COM BARRA ESPARGIDORA 3,60 M, MONTADO SOBRE CAMINHÃO TOCO, PBT 14.300 KG, POTÊNCIA 185 CV - CHP DIURNO. AF_05/2023",Equipment,General,CHP,31683.28,31683.28,31683.28,31683.28,1,AOA,33.88,0.0011,15,15,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações"
