resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
IP07000,EXTINTOR A.F.P.G. 12 kg,Material,General,u,1249.62,1249.62,1249.62,1249.62,1,MXN,3748.87,3.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Varios
MT00101N,TRASPLANTADORA HIDRÁULICA,Equipment,General,h,12173.7,12173.7,12173.7,12173.7,1,MXN,9373.75,0.77,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Varios
IE13400,ACOMETIDA ELECTRICA UNA VIVIENDA S/NORMA,Material,General,u,5821.03,5821.03,5821.03,5821.03,1,MXN,5821.03,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Acometidas
IE13450,ACOMETIDA ELECTRICA UN BLOQUE S/NORMA,Material,General,u,29105.85,29105.85,29105.85,29105.85,1,MXN,29105.85,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Acometidas
IF11600,"FREGADERO UN SENO PORC. C. BLANCO 0,70 m",Material,General,u,1046.84,1046.84,1046.84,1046.84,1,MXN,1057.31,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Fregadero
IF11000,FREGADERO 2 SENOS EN PORC. VITR. C. BLANCO,Material,General,u,2547.73,2547.73,2547.73,2547.73,1,MXN,2573.2,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Fregadero
KA80160,PLETINA ACERO INOX. ESP. 3 mm Y 30 mm ANCHO,Material,General,u,8.86,8.86,8.86,8.86,1,MXN,35.46,4.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Piedra natural
P124004,Tabique 13+13+48+13+48+13+13,Material,General,m2,1124.63,1124.63,1124.63,1124.63,1,MXN,1124.63,1.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Tabiquería prefabricada
P124006DFFGF,Plomo 3 mm 1 m2=34 kg/m2 x 2.80 €/m2,Material,General,m2,723.58,723.58,723.58,723.58,1,MXN,8321.18,11.5,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Tabiquería prefabricada
FL80075,"LADRILLO CERÁM. H/D GRAN FORMATO 70x40x9,8 cm",Material,General,mu,86921.93,86921.93,86921.93,86921.93,1,MXN,260.77,0.003,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hueco doble
IS031,Mortero impermeabilizante,Material,General,kg,7.6,7.6,7.6,7.6,1,MXN,2.28,0.3,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
FL80160,"LADRILLO HORMIGÓN PERFORADO LISO COLOR C/V 24x11,5x5 cm",Material,General,mu,10311.02,10311.02,10311.02,10311.02,1,MXN,1087.81,0.1055,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Citaras
FL80110,LADRILLO CERÁM. C/V PRENSADO APLANTILLADO 24x12x4 cm,Material,General,mu,10095.76,10095.76,10095.76,10095.76,1,MXN,767.28,0.076,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
IF26800,TRANSFUSOR Y MEZCLADOR DUCHA DE 1ª C.,Material,General,u,1327.05,1327.05,1327.05,1327.05,1,MXN,1327.05,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Ducha
IF08600,"DUCHA TELEFONO FLEX. CROMADO CAL. MED. 1,50 m",Material,General,u,212.55,212.55,212.55,212.55,1,MXN,212.55,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Ducha
IF13900,GRIFO MONOBLOC FREGADERO DE 1ª CAL.,Material,General,u,1403.57,1403.57,1403.57,1403.57,1,MXN,1403.57,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Fregadero
IF10108,EQUIPO GRIFERIA MONOMANDO FREGADERO 1ª CAL.,Material,General,u,887.29,887.29,887.29,887.29,1,MXN,887.29,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Fregadero
IF07800,DESAGUE AUTOMÁTICO LAVABO,Material,General,u,350.39,350.39,350.39,350.39,1,MXN,350.39,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Lavabo
IF09100,EQUIPO GRIFERIA MEZCLA CAÑO CENTR. LAV. 1ª C.,Material,General,u,1412.97,1412.97,1412.97,1412.97,1,MXN,1412.97,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Lavabo
IF02000,BATERIA EXTERIOR BAÑO/DUCHA DE 1ª C.,Material,General,u,1267.35,1267.35,1267.35,1267.35,1,MXN,1267.35,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bañera
FW80060,BASE BALAUS. HORM. BLANCO 50X20X12 cm,Material,General,u,125.9,125.9,125.9,125.9,1,MXN,251.81,2.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Balaustradas
MW00400,MOTOCULTOR 60/80 cm.,Equipment,General,h,60.6,60.6,60.6,60.6,1,MXN,0.48,0.008,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Varios
US10627,RED. BB F.D. 200x150 PN-16,Material,General,u,1741.48,1741.48,1741.48,1741.48,1,MXN,1741.48,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
IW04900,TALADRO EN OBRA DE FABRICA DN80,Material,General,u,568.01,568.01,568.01,568.01,1,MXN,568.01,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
FB00500,BLOQUE HORMIGÓN 40x20x12 cm,Material,General,u,13.02,13.02,13.02,13.02,1,MXN,168.5,12.9375,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
FS80600,MOCHETA/DINTEL PIEDRA GRANÍTICA LABRADA 10x30 cm,Material,General,m,477.38,477.38,477.38,477.38,1,MXN,477.38,1.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
US14000,CODO POLIET. PE 50A PN-10 DIÁM. 75 mm,Material,General,u,349.31,349.31,349.31,349.31,1,MXN,349.31,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para polietileno
FB80120,BLOQUE HORM. LISO COLOR 40X20X20 cm,Material,General,u,32.74,32.74,32.74,32.74,1,MXN,425.65,13.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Hormigón
IE03767,CABLE COBRE 1X240 MM2 RZ1-K(AS),Material,Electrical,m,1375.53,1375.53,1375.53,1375.53,1,MXN,1382.4,1.005,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Conductores
IF13200,GRIFO INTEGRAL BIDÉ DE 1ª CAL.,Material,General,u,253.43,253.43,253.43,253.43,1,MXN,506.87,2.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
IF17100,JUEGO RAMALILLOS FLEXIBLES,Material,General,u,86.65,86.65,86.65,86.65,1,MXN,86.65,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Bidé
4.1,Pequeño material,Material,General,Ud,3.62,3.62,3.62,3.62,1,MXN,36.18,10.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Acometidas
US10130,TUBO POLIETILENO DIÁM. 75 mm PE50A PN-10.,Material,General,m,72.36,72.36,72.36,72.36,1,MXN,73.08,1.01,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Polietileno
FS80025,PIEDRA GRANÍTICA CONCERTADA PARA MAMPOSTERÍA,Material,General,m3,5489.99,5489.99,5489.99,5489.99,1,MXN,6862.48,1.25,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Concertada
FS80200,LAJAS DE PIZARRA GRIS ESP. 12-15 cm,Material,General,t,3833.53,3833.53,3833.53,3833.53,1,MXN,1265.06,0.33,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Careada
FS80000,PIEDRA GRANÍTICA PARA MAMPOSTERÍA ORDINARIA,Material,General,m3,1328.31,1328.31,1328.31,1328.31,1,MXN,1660.39,1.25,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Ordinaria
FS80500,MOCHETA/DINTEL PIEDRA CALIZA LABRADA 10x30 cm,Material,General,m,867.93,867.93,867.93,867.93,1,MXN,867.93,1.0,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Varios
FP80020N,PLACA DE YESO LAMINADO DE 13mm RESISTENTE AL FUEGO,Material,General,m²,112.16,112.16,112.16,112.16,1,MXN,471.05,4.2,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,DIVISIONES
IF92981,"TUBO POLIBUTILENO DIÁM. 16x1,8 mm",Material,General,m,29.49,29.49,29.49,29.49,1,MXN,29.78,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF92982,"TUBO POLIBUTILENO DIÁM. 20x1,9 mm",Material,General,m,47.39,47.39,47.39,47.39,1,MXN,47.87,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF92983,"TUBO POLIBUTILENO DIÁM. 25x2,3 mm",Material,General,m,62.23,62.23,62.23,62.23,1,MXN,62.85,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF92984,"TUBO POLIBUTILENO DIÁM. 32x2,9 mm",Material,General,m,100.04,100.04,100.04,100.04,1,MXN,101.04,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF92985,"TUBO POLIBUTILENO DIÁM. 40x3,7 mm",Material,General,m,164.98,164.98,164.98,164.98,1,MXN,166.63,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
US20109,VAL. A/E ENT. PN16 DIÁM. 150 mm I/C. MAN.,Material,General,u,5372.59,5372.59,5372.59,5372.59,1,MXN,5372.59,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US20112,VAL. A/E ENT. PN16 DIÁM. 200 mm I/C. MAN.,Material,General,u,8378.7,8378.7,8378.7,8378.7,1,MXN,8378.7,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
FB80010,BLOQUE ARCILLA ALIGERADA 30x19x19 cm,Material,General,u,18.99,18.99,18.99,18.99,1,MXN,267.44,14.08,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Arcilla aligerada
FB80020,BLOQUE ARCILLA ALIGERADA 30x19x24 cm,Material,General,u,21.35,21.35,21.35,21.35,1,MXN,300.55,14.08,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Arcilla aligerada
FB80030,BLOQUE ARCILLA ALIGERADA 30x19x29 cm,Material,General,u,22.25,22.25,22.25,22.25,1,MXN,313.28,14.08,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Arcilla aligerada
FS80035,PIEDRA CALIZA CONCERTADA PARA MAMPOSTERÍA,Material,General,m3,5462.13,5462.13,5462.13,5462.13,1,MXN,6827.66,1.25,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,Concertada
US10534,"CODO BB F.D. DIÁM. 150 mm, PN-16",Material,General,u,1854.72,1854.72,1854.72,1854.72,1,MXN,1854.72,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US10537,"CODO BB F.D. DIÁM. 200 mm, PN-16",Material,General,u,3313.82,3313.82,3313.82,3313.82,1,MXN,3313.82,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US10600,RED. BB F.D. 100x 80 PN-16,Material,General,u,763.02,763.02,763.02,763.02,1,MXN,763.02,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US10609,RED. BB F.D. 150x100 PN-16,Material,General,u,1075.06,1075.06,1075.06,1075.06,1,MXN,1075.06,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US10618,RED. BB F.D. 200x100 PN-16,Material,General,u,1582.29,1582.29,1582.29,1582.29,1,MXN,1582.29,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
IF93107,TUBO MULTICAPA PERT DIÁM. 50x4 mm,Material,General,m,401.04,401.04,401.04,401.04,1,MXN,405.06,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93108,"TUBO MULTICAPA PERT DIÁM. 63x4,5 mm",Material,General,m,422.39,422.39,422.39,422.39,1,MXN,426.61,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93001,TUBO MULTICAPA PE-X DIÁM. 16x2 mm,Material,General,m,26.05,26.05,26.05,26.05,1,MXN,26.31,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93002,TUBO MULTICAPA PE-X DIÁM. 20x2 mm,Material,General,m,36.72,36.72,36.72,36.72,1,MXN,37.09,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93003,"TUBO MULTICAPA PE-X DIÁM. 25x2,5 mm",Material,General,m,69.46,69.46,69.46,69.46,1,MXN,70.16,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
US20128,VÁLV. COMP. A/E DIÁM. 80 mm PN-16,Material,General,u,2415.49,2415.49,2415.49,2415.49,1,MXN,2415.49,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US21003,VENTOSA TRIF. DIÁM. 80 mm,Material,General,u,9632.85,9632.85,9632.85,9632.85,1,MXN,9632.85,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para fundición
US10575,RED. BRIDA-BRIDA FD. 80x50 mm,Material,General,u,683.42,683.42,683.42,683.42,1,MXN,683.42,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para polietileno
US20125,VÁLV. COMP. A/E DIÁM. 50 mm PN-16,Material,General,u,2112.67,2112.67,2112.67,2112.67,1,MXN,2112.67,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para polietileno
US21000,VENTOSA TRIF. DIÁM. 50 mm,Material,General,u,7490.87,7490.87,7490.87,7490.87,1,MXN,7490.87,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Para polietileno
UE04400,TUBERÍA PVC LIGERA DIÁM. 40 mm PARA COND. CABLES,Material,Pipes & Fittings,m,10.85,10.85,10.85,10.85,1,MXN,16.44,1.515,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Canalizaciones
UU006500,RED VOLEIBOL,Material,General,u,929.8,929.8,929.8,929.8,1,MXN,929.8,1.0,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Accesorios
IF93004,TUBO MULTICAPA PE-X DIÁM. 32x3 mm,Material,General,m,106.73,106.73,106.73,106.73,1,MXN,107.8,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93005,"TUBO MULTICAPA PE-X DIÁM. 40x3,5 mm",Material,General,m,174.93,174.93,174.93,174.93,1,MXN,176.67,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93006,TUBO MULTICAPA PE-X DIÁM. 50x4 mm,Material,General,m,255.6,255.6,255.6,255.6,1,MXN,258.16,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93007,"TUBO MULTICAPA PE-X DIÁM. 63x4,5 mm",Material,General,m,371.74,371.74,371.74,371.74,1,MXN,375.46,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
FP02905N,PLACA DE YESO LAMINADO DE 15WR mm,Material,General,m²,126.45,126.45,126.45,126.45,1,MXN,189.67,1.5,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,ARCOS Y BÓVEDAS DE LADRILLO
FP01200N4,PLACA DE YESO LAMINADO DE 13 mm WR,Material,General,m²,75.25,75.25,75.25,75.25,1,MXN,197.54,2.625,2,2,ALBAÑILERÍA,Base de Costes de la Construccion de Andalucia (BCCA 2023),ALBAÑILERÍA,ARCOS Y BÓVEDAS DE LADRILLO
UU02200,PUNTA DE LANZA 65x190 mm DIAG. INTERIOR 16 mm,Material,General,u,20.26,20.26,20.26,20.26,1,MXN,60.48,2.985,2,2,URBANIZACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),URBANIZACIONES,Cerramientos
GW00400N,MORTERO CEMENTOSO PASIVADOR ANTICORROSIVO MONOCOMPONENTE,Material,Concrete & Cement,kg,80.68,80.68,80.68,80.68,1,MXN,850.36,10.54,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS
GW00500N,MORTERO TIXOTRÓPICO FIBRORREFORZADO PARA REPARACIÓN DE HORMIGÓN,Material,General,kg,128.07,128.07,128.07,128.07,1,MXN,1549.69,12.1,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS
GW00600N,MORTERO DE REPARACIÓN TAPAPOROS DE HORMIGÓN ESTRUCTURAL,Material,General,kg,117.22,117.22,117.22,117.22,1,MXN,140.66,1.2,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,ESTRUCTURAS
05FUS00004,FORJADO VIG. SEMIRR. ARMADURAS RÍGIDAS BOV. HOR. (HA-25),Material,General,m2,704.41,704.41,704.41,704.41,1,MXN,704.41,1.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Hormigón
IE14020,INTERRUPTOR AUT. MAGNETOTÉRMICO (II) DE 40A. TC. 6KA,Material,General,u,1321.08,1321.08,1321.08,1321.08,1,MXN,1321.08,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14045,INTERRUPTOR AUT. MAGNETOTÉRMICO (IV) DE 16A. TC. 6KA,Material,General,u,2017.16,2017.16,2017.16,2017.16,1,MXN,2017.16,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14155,INTERRUPTOR AUT. MAGNETOTÉRMICO (IV) DE 25A. TC. 10KA,Material,General,u,2172.73,2172.73,2172.73,2172.73,1,MXN,2172.73,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE12305,TUBO PVC FLEXIBLE CORRUGADO LH DIÁM. 36 mm,Material,General,m,19.36,19.36,19.36,19.36,1,MXN,19.45,1.005,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Varios
IE08700,INTERRUPTOR DIFERENCIAL II 63 A/30 mA TIPO AC,Material,General,u,6614.07,6614.07,6614.07,6614.07,1,MXN,6614.07,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Diferenciales
IE09500,INTERRUPTOR DIFERENCIAL IV 40 A/300 mA TIPO AC,Material,General,u,4289.21,4289.21,4289.21,4289.21,1,MXN,4289.21,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Diferenciales
IF93104,"TUBO MULTICAPA PERT DIÁM. 25x2,5 mm",Material,General,m,69.1,69.1,69.1,69.1,1,MXN,69.79,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93105,TUBO MULTICAPA PERT DIÁM. 32x3 mm,Material,General,m,107.63,107.63,107.63,107.63,1,MXN,108.71,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93106,"TUBO MULTICAPA PERT DIÁM. 40x3,5 mm",Material,General,m,255.6,255.6,255.6,255.6,1,MXN,258.16,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
EW00001,TRANSPORTE INTERIOR MANUAL,Material,General,t,252.17,252.17,252.17,252.17,1,MXN,252.17,1.0,2,2,GESTIÓN DE RESIDUOS,Base de Costes de la Construccion de Andalucia (BCCA 2023),GESTIÓN DE RESIDUOS,Plásticos y sintéticos
18TN0001,Técnico en visita nocturna,Labor,Labor,h,3165.67,3165.67,3165.67,3165.67,1,MXN,9497.0,3.0,2,2,"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",Base de Costes de la Construccion de Andalucia (BCCA 2023),"CONTROL DE CALIDAD, PRUEBAS Y ENSAYOS",ESTRUCTURAS DE HORMIGÓN
KM80010,TABLERO M/H DE 22 mm ESPESOR EN PINO FLANDES,Material,General,m2,268.27,268.27,268.27,268.27,1,MXN,268.27,1.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Madera
05HHM00003,HORMIGÓN PARA ARMAR HA-25/P/20/XC2 EN MUROS,Material,General,m3,2039.05,2039.05,2039.05,2039.05,1,MXN,2039.05,1.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Muros
05HHM00103,HORMIGÓN PARA ARMAR HA-30/P/20/XC2 EN MUROS,Material,General,m3,2145.24,2145.24,2145.24,2145.24,1,MXN,2145.24,1.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Muros
03ERM80080,ENCOFRADO MAD. AGLOM. TRAT. FENOL. 2 C. EN MURO DE CONTENCIÓN,Material,General,m2,941.38,941.38,941.38,941.38,1,MXN,7531.03,8.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Muros
IF93101,TUBO MULTICAPA PERT DIÁM. 16x2 mm,Material,General,m,28.4,28.4,28.4,28.4,1,MXN,28.68,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IF93102,TUBO MULTICAPA PERT DIÁM. 18x2 mm,Material,General,m,33.28,33.28,33.28,33.28,1,MXN,33.62,1.01,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Plástico
IE10600,"INTERRUPTOR MAGNETOTÉRMICO III, DE 40-50 A",Material,General,u,2024.22,2024.22,2024.22,2024.22,1,MXN,2024.22,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14000,INTERRUPTOR AUT. MAGNETOTÉRMICO (II) DE 10A. TC. 6KA,Material,General,u,918.22,918.22,918.22,918.22,1,MXN,918.22,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14005,INTERRUPTOR AUT. MAGNETOTÉRMICO (II) DE 16A. TC. 6KA,Material,General,u,936.49,936.49,936.49,936.49,1,MXN,936.49,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14010,INTERRUPTOR AUT. MAGNETOTÉRMICO (II) DE 25A. TC. 6KA,Material,General,u,981.54,981.54,981.54,981.54,1,MXN,981.54,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
IE14015,INTERRUPTOR AUT. MAGNETOTÉRMICO (II) DE 32A. TC. 6KA,Material,General,u,1040.15,1040.15,1040.15,1040.15,1,MXN,1040.15,1.0,2,2,INSTALACIONES,Base de Costes de la Construccion de Andalucia (BCCA 2023),INSTALACIONES,Magnetotérmicos
05HEM00201,ENCOFRADO DE MADERA EN PILARES PARA HORMIGÓN VISTO,Material,General,m2,440.12,440.12,440.12,440.12,1,MXN,5281.42,12.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Pilares
05HET00010,ENCOFRADO METÁLICO EN PILARES CIRCULARES,Material,General,m2,211.47,211.47,211.47,211.47,1,MXN,2537.6,12.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Pilares
05HEW80200,ENCOFRADO MOLDE CIRCULAR CARTÓN PILARES DIÁM. 35 cm,Material,General,m,494.02,494.02,494.02,494.02,1,MXN,5928.3,12.0,2,2,ESTRUCTURAS,Base de Costes de la Construccion de Andalucia (BCCA 2023),ESTRUCTURAS,Pilares
SC01200,TUBO PVC DIÁM. 315 mm 4 kg/cm2,Material,General,m,328.32,328.32,328.32,328.32,1,MXN,331.61,1.01,2,2,SANEAMIENTO,Base de Costes de la Construccion de Andalucia (BCCA 2023),SANEAMIENTO,P.V.C.
